work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023,EN,FT,AI Engineer,20000,EUR,21593,Portugal,Partially Remote,Portugal,L
2023,SE,FT,Data Scientist,201650,USD,201650,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,124600,USD,124600,United States,No Remote Work,United States,M
2023,SE,FT,Business Intelligence Analyst,198200,USD,198200,United States,No Remote Work,United States,M
2023,SE,FT,Business Intelligence Analyst,110200,USD,110200,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,212000,USD,212000,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,93400,USD,93400,United States,No Remote Work,United States,M
2023,SE,FT,Data Analyst,145000,USD,145000,United States,No Remote Work,United States,M
2023,SE,FT,Data Analyst,110000,USD,110000,United States,No Remote Work,United States,M
2023,MI,FT,Business Intelligence Engineer,89500,USD,89500,United States,Fully Remote,United States,M
2023,MI,FT,Business Intelligence Engineer,65000,USD,65000,United States,Fully Remote,United States,M
2023,SE,FT,Machine Learning Engineer,328400,USD,328400,United States,Fully Remote,United States,M
2023,SE,FT,Machine Learning Engineer,205600,USD,205600,United States,Fully Remote,United States,M
2023,SE,FT,Data Scientist,184800,USD,184800,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,161900,USD,161900,United States,No Remote Work,United States,M
2023,EN,FT,Data Engineer,85000,USD,85000,United States,Fully Remote,United States,M
2023,EN,FT,Data Engineer,61800,USD,61800,United States,Fully Remote,United States,M
2023,MI,FT,Data Engineer,57500,GBP,70748,United Kingdom,No Remote Work,United Kingdom,M
2023,MI,FT,Data Engineer,54500,GBP,67056,United Kingdom,No Remote Work,United Kingdom,M
2023,EN,FT,Data Analyst,116000,USD,116000,United States,No Remote Work,United States,M
2023,EN,FT,Data Analyst,72500,USD,72500,United States,No Remote Work,United States,M
2023,SE,FT,Machine Learning Engineer,215000,USD,215000,United States,Fully Remote,United States,M
2023,SE,FT,Machine Learning Engineer,169850,USD,169850,United States,Fully Remote,United States,M
2023,SE,FT,Business Intelligence Engineer,225000,USD,225000,United States,No Remote Work,United States,M
2023,SE,FT,Business Intelligence Engineer,180000,USD,180000,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,147400,USD,147400,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,107682,USD,107682,United States,No Remote Work,United States,M
2023,MI,FT,Data Scientist,225300,USD,225300,United States,No Remote Work,United States,M
2023,MI,FT,Data Scientist,197400,USD,197400,United States,No Remote Work,United States,M
2023,SE,FT,Analytics Engineer,160000,USD,160000,United States,No Remote Work,United States,M
2023,SE,FT,Analytics Engineer,136000,USD,136000,United States,No Remote Work,United States,M
2023,SE,FT,Machine Learning Engineer,204600,USD,204600,United States,No Remote Work,United States,M
2023,SE,FT,Machine Learning Engineer,126500,USD,126500,United States,No Remote Work,United States,M
2023,SE,FT,Data Architect,210000,USD,210000,United States,Fully Remote,United States,M
2023,SE,FT,Data Architect,115000,USD,115000,United States,Fully Remote,United States,M
2023,EN,FT,Data Analyst,86500,USD,86500,United States,No Remote Work,United States,L
2023,EN,FT,Data Analyst,40400,USD,40400,United States,No Remote Work,United States,L
2023,SE,FT,Applied Scientist,260000,USD,260000,United States,No Remote Work,United States,L
2023,SE,FT,Applied Scientist,136000,USD,136000,United States,No Remote Work,United States,L
2023,SE,FT,Data Scientist,329700,USD,329700,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,192351,USD,192351,United States,No Remote Work,United States,M
2023,SE,FT,Data Engineer,280000,USD,280000,United States,No Remote Work,United States,M
2023,SE,FT,Data Engineer,160000,USD,160000,United States,No Remote Work,United States,M
2023,MI,FT,Business Intelligence Analyst,106700,USD,106700,United States,No Remote Work,United States,M
2023,MI,FT,Business Intelligence Analyst,97000,USD,97000,United States,No Remote Work,United States,M
2023,SE,FT,Data Analyst,175000,USD,175000,United States,Fully Remote,United States,M
2023,SE,FT,Data Analyst,150000,USD,150000,United States,Fully Remote,United States,M
2023,SE,FT,Data Product Manager,145000,USD,145000,United States,No Remote Work,United States,M
2023,SE,FT,Data Product Manager,120000,USD,120000,United States,No Remote Work,United States,M
2023,EN,FT,Data Engineer,88000,USD,88000,United States,No Remote Work,United States,M
2023,EN,FT,Data Engineer,60000,USD,60000,United States,No Remote Work,United States,M
2023,SE,FT,Data Management Specialist,123000,USD,123000,United States,No Remote Work,United States,M
2023,SE,FT,Data Management Specialist,93593,USD,93593,United States,No Remote Work,United States,M
2023,SE,FT,ML Engineer,276000,USD,276000,United States,No Remote Work,United States,M
2023,SE,FT,ML Engineer,174000,USD,174000,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,185900,USD,185900,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,129300,USD,129300,United States,No Remote Work,United States,M
2023,SE,FT,Machine Learning Engineer,222405,USD,222405,United States,No Remote Work,United States,M
2023,SE,FT,Machine Learning Engineer,172800,USD,172800,United States,No Remote Work,United States,M
2023,SE,FT,Data Analyst,120350,USD,120350,United States,Fully Remote,United States,M
2023,SE,FT,Data Analyst,74400,USD,74400,United States,Fully Remote,United States,M
2023,SE,FT,Data Engineer,205600,USD,205600,United States,No Remote Work,United States,L
2023,SE,FT,Data Engineer,105700,USD,105700,United States,No Remote Work,United States,L
2023,SE,FT,Machine Learning Engineer,263500,USD,263500,United States,Fully Remote,United States,M
2023,SE,FT,Machine Learning Engineer,189360,USD,189360,United States,Fully Remote,United States,M
2023,SE,FT,Machine Learning Engineer,192000,USD,192000,Canada,No Remote Work,Canada,M
2023,SE,FT,Machine Learning Engineer,124000,USD,124000,Canada,No Remote Work,Canada,M
2023,SE,FT,AI Developer,230000,USD,230000,United States,No Remote Work,United States,M
2023,SE,FT,AI Developer,124000,USD,124000,United States,No Remote Work,United States,M
2023,SE,FT,Data Engineer,148500,USD,148500,Canada,No Remote Work,Canada,M
2023,SE,FT,Data Engineer,82500,USD,82500,Canada,No Remote Work,Canada,M
2023,SE,FT,Data Engineer,184800,USD,184800,United States,No Remote Work,United States,M
2023,SE,FT,Data Engineer,161900,USD,161900,United States,No Remote Work,United States,M
2023,SE,FT,Data Architect,310000,USD,310000,United States,Fully Remote,United States,M
2023,SE,FT,Data Architect,206000,USD,206000,United States,Fully Remote,United States,M
2023,SE,FT,AI Engineer,372000,USD,372000,United States,No Remote Work,United States,M
2023,SE,FT,AI Engineer,223000,USD,223000,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,140000,GBP,172256,United Kingdom,No Remote Work,United Kingdom,M
2023,SE,FT,Data Scientist,100000,GBP,123040,United Kingdom,No Remote Work,United Kingdom,M
2023,MI,FT,Data Analyst,95000,USD,95000,United States,Fully Remote,United States,M
2023,MI,FT,Data Analyst,80000,USD,80000,United States,Fully Remote,United States,M
2023,MI,FT,Data Scientist,131000,USD,131000,United States,Fully Remote,United States,M
2023,MI,FT,Data Scientist,110000,USD,110000,United States,Fully Remote,United States,M
2023,MI,FT,Data Engineer,148500,USD,148500,Canada,No Remote Work,Canada,M
2023,MI,FT,Data Engineer,82500,USD,82500,Canada,No Remote Work,Canada,M
2023,MI,FT,Data Engineer,133000,USD,133000,United States,No Remote Work,United States,M
2023,MI,FT,Data Engineer,58400,USD,58400,United States,No Remote Work,United States,M
2023,SE,FT,Data Manager,233500,USD,233500,United States,No Remote Work,United States,M
2023,SE,FT,Data Manager,146000,USD,146000,United States,No Remote Work,United States,M
2023,SE,FT,Data Engineer,300000,USD,300000,United States,No Remote Work,United States,M
2023,SE,FT,Data Engineer,130000,USD,130000,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,280889,USD,280889,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,187259,USD,187259,United States,No Remote Work,United States,M
2023,SE,FT,AI Architect,305100,USD,305100,United States,Fully Remote,United States,M
2023,SE,FT,AI Architect,146900,USD,146900,United States,Fully Remote,United States,M
2023,EN,FT,Business Intelligence Analyst,78800,USD,78800,United States,No Remote Work,United States,M
2023,EN,FT,Business Intelligence Analyst,44100,USD,44100,United States,No Remote Work,United States,M
2023,MI,FT,MLOps Engineer,166000,USD,166000,United States,No Remote Work,United States,M
2023,MI,FT,MLOps Engineer,73100,USD,73100,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,150000,USD,150000,United States,Fully Remote,United States,M
2023,SE,FT,Data Scientist,80000,USD,80000,United States,Fully Remote,United States,M
2023,SE,FT,Analytics Engineer,150000,USD,150000,United States,Fully Remote,United States,M
2023,SE,FT,Analytics Engineer,80000,USD,80000,United States,Fully Remote,United States,M
2023,SE,FT,Data Scientist,170000,USD,170000,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,120000,USD,120000,United States,No Remote Work,United States,M
2023,SE,FT,Data Engineer,110000,USD,110000,United States,No Remote Work,United States,M
2023,SE,FT,Data Engineer,90000,USD,90000,United States,No Remote Work,United States,M
2023,SE,FT,Business Intelligence Engineer,202800,USD,202800,United States,No Remote Work,United States,L
2023,SE,FT,Business Intelligence Engineer,104300,USD,104300,United States,No Remote Work,United States,L
2023,EX,FT,Data Science Manager,272400,USD,272400,United States,No Remote Work,United States,L
2023,EX,FT,Data Science Manager,140100,USD,140100,United States,No Remote Work,United States,L
2023,MI,FT,Data Engineer,154000,USD,154000,United States,No Remote Work,United States,M
2023,MI,FT,Data Engineer,103000,USD,103000,United States,No Remote Work,United States,M
2023,SE,FT,Machine Learning Engineer,223600,USD,223600,United States,No Remote Work,United States,L
2023,SE,FT,Machine Learning Engineer,115000,USD,115000,United States,No Remote Work,United States,L
2023,MI,FT,Business Intelligence Analyst,80750,USD,80750,Canada,No Remote Work,Canada,M
2023,MI,FT,Business Intelligence Analyst,48450,USD,48450,Canada,No Remote Work,Canada,M
2023,EN,FT,BI Developer,85600,USD,85600,United States,No Remote Work,United States,M
2023,EN,FT,BI Developer,57000,USD,57000,United States,No Remote Work,United States,M
2023,SE,FT,Data Engineer,190400,USD,190400,United States,No Remote Work,United States,M
2023,SE,FT,Data Engineer,112000,USD,112000,United States,No Remote Work,United States,M
2023,SE,FT,Data Strategist,119636,USD,119636,United States,Fully Remote,United States,M
2023,SE,FT,Data Strategist,70374,USD,70374,United States,Fully Remote,United States,M
2023,SE,FT,Data Engineer,304750,USD,304750,United States,No Remote Work,United States,M
2023,SE,FT,Data Engineer,160000,USD,160000,United States,No Remote Work,United States,M
2023,MI,FT,Data Analyst,98873,USD,98873,United States,No Remote Work,United States,M
2023,MI,FT,Data Analyst,58161,USD,58161,United States,No Remote Work,United States,M
2023,SE,FT,Analytics Engineer,138000,USD,138000,United States,No Remote Work,United States,M
2023,SE,FT,Analytics Engineer,85500,USD,85500,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,307100,USD,307100,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,216800,USD,216800,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,153600,USD,153600,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,106800,USD,106800,United States,No Remote Work,United States,M
2023,MI,FT,Data Analyst,250000,USD,250000,United States,No Remote Work,United States,M
2023,MI,FT,Data Analyst,125000,USD,125000,United States,No Remote Work,United States,M
2023,SE,FT,Machine Learning Engineer,280000,USD,280000,United States,No Remote Work,United States,M
2023,SE,FT,Machine Learning Engineer,180000,USD,180000,United States,No Remote Work,United States,M
2023,EX,FT,Data Engineer,160000,USD,160000,United States,No Remote Work,United States,M
2023,EX,FT,Data Engineer,130000,USD,130000,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,180000,USD,180000,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,162000,USD,162000,United States,No Remote Work,United States,M
2023,SE,FT,Business Intelligence Engineer,185000,USD,185000,United States,No Remote Work,United States,L
2023,SE,FT,Business Intelligence Engineer,79600,USD,79600,United States,No Remote Work,United States,L
2023,SE,FT,Data Analyst,164640,USD,164640,United States,No Remote Work,United States,M
2023,SE,FT,Data Analyst,131712,USD,131712,United States,No Remote Work,United States,M
2023,MI,FT,Data Analyst,74800,USD,74800,United States,No Remote Work,United States,M
2023,MI,FT,Data Analyst,63600,USD,63600,United States,No Remote Work,United States,M
2023,MI,FT,Data Scientist,138510,USD,138510,United States,No Remote Work,United States,M
2023,MI,FT,Data Scientist,95490,USD,95490,United States,No Remote Work,United States,M
2023,MI,FT,Machine Learning Engineer,75000,GBP,92280,United Kingdom,Fully Remote,United Kingdom,M
2023,MI,FT,Machine Learning Engineer,55000,GBP,67672,United Kingdom,Fully Remote,United Kingdom,M
2023,SE,FT,Data Engineer,280000,USD,280000,United States,No Remote Work,United States,M
2023,SE,FT,Data Engineer,160000,USD,160000,United States,No Remote Work,United States,M
2023,SE,FT,Machine Learning Engineer,170000,USD,170000,United States,No Remote Work,United States,M
2023,SE,FT,Machine Learning Engineer,140000,USD,140000,United States,No Remote Work,United States,M
2023,SE,FT,Data Scientist,137500,USD,137500,United States,No Remote Work,United States,M
